item,string,int
2002835,刘备,0
2002836,小乔,0
2002837,徐盛,0
2002838,李儒,0
2002839,周瑜,0
2002840,太史慈,0
2002841,西施,0
2002842,鲁肃,0
2002843,刘备,0
2002844,嬴政,0
2002845,诸葛亮,0
2002846,孙策,0
2002847,刘备,0
2002848,孙鲁育,0
2002849,蔡文姬,0
2002850,张辽,0
2002851,廖化,0
2002852,法正,0
2002853,曹洪,0
2002854,马忠,0
2002855,曹植,0
2002856,诸葛瑾,0
2002857,卞喜,0
2002858,马谡,0
2002859,孙尚香,0
2002860,韩当,0
2002861,韩当,0
2002862,韩当,0
2002863,孙尚香,0
2002864,马谡,0
2002865,马忠,0
2002866,廖化,0
2002867,杨修,0
2002868,蒋干,0
2002869,孙尚香,0
2002870,曹植,0
2002871,马超,0
2002872,张飞,0
2002873,关银屏,0
2002874,刘备,0
2002875,诸葛亮,0
2002876,张苞,0
2002877,赵云,0
2002878,刘备,0
2002879,荀彧,0
2002880,关羽,0
2002881,王异,0
2002882,许褚,0
2002883,甄姬,0
2002884,张辽,0
2002885,辛宪英,0
2002886,孙策,0
2002887,大乔,0
2002888,太史慈,0
2002889,周瑜,0
2002890,鲁肃,0
2002891,孙权,0
2002892,小乔,0
2002893,刘备,0
2002894,孙鲁育,0
2002895,太史慈,0
2002896,墨子,0
2002897,嬴政,0
2002898,周瑜,0
2002899,刘备,0
2002900,鲁肃,0
2002901,廖化,0
2002902,法正,0
2002903,曹洪,0
2002904,马忠,0
2002905,曹植,0
2002906,诸葛瑾,0
2002907,卞喜,0
2002908,马谡,0
2002909,孙尚香,0
2002910,韩当,0
2002911,韩当,0
2002912,韩当,0
2002913,孙尚香,0
2002914,马谡,0
2002915,马忠,0
2002916,廖化,0
2002917,杨修,0
2002918,蒋干,0
2002919,孙尚香,0
2002920,曹植,0
2002921,徐晃,0
2002922,嬴政,0
2002923,荀彧,0
2002924,刘备,0
2002925,张辽,0
2002926,张飞,0
2002927,赵云,0
2002928,刘备,0
2002929,诸葛亮,0
2002930,马岱,0
2002931,王异,0
2002932,张苞,0
2002933,关羽,0
2002934,蔡文姬,0
2002935,诸葛亮,0
2002936,孙策,0
2002937,徐盛,0
2002938,李儒,0
2002939,周瑜,0
2002940,鲁肃,0
2002941,西施,0
2002942,关羽,0
2002943,刘备,0
2002944,蔡文姬,0
2002945,太史慈,0
2002946,嬴政,0
2002947,吕布,0
2002948,蔡文姬,0
2002949,袁术,0
2002950,貂蝉,0
2002951,廖化,0
2002952,法正,0
2002953,曹洪,0
2002954,马忠,0
2002955,曹植,0
2002956,诸葛瑾,0
2002957,卞喜,0
2002958,马谡,0
2002959,孙尚香,0
2002960,韩当,0
2002961,韩当,0
2002962,韩当,0
2002963,孙尚香,0
2002964,马谡,0
2002965,马忠,0
2002966,廖化,0
2002967,杨修,0
2002968,蒋干,0
2002969,孙尚香,0
2002970,曹植,0
2002971,马超,0
2002972,张飞,0
2002973,关银屏,0
2002974,刘备,0
2002975,诸葛亮,0
2002976,张苞,0
2002977,赵云,0
2002978,刘备,0
2002979,荀彧,0
2002980,关羽,0
2002981,王异,0
2002982,许褚,0
2002983,甄姬,0
2002984,张辽,0
2002985,辛宪英,0
2002986,孙策,0
2002987,大乔,0
2002988,太史慈,0
2002989,周瑜,0
2002990,鲁肃,0
2002991,孙权,0
2002992,小乔,0
2002993,刘备,0
2002994,孙鲁育,0
2002995,太史慈,0
2002996,嬴政,0
2002997,吕布,0
2002998,蔡文姬,0
2002999,诸葛亮,0
2003000,关羽,0
2003001,廖化,0
2003002,法正,0
2003003,曹洪,0
2003004,马忠,0
2003005,曹植,0
2003006,诸葛瑾,0
2003007,卞喜,0
2003008,马谡,0
2003009,孙尚香,0
2003010,韩当,0
2003011,韩当,0
2003012,韩当,0
2003013,孙尚香,0
2003014,马谡,0
2003015,马忠,0
2003016,廖化,0
2003017,杨修,0
2003018,蒋干,0
2003019,孙尚香,0
2003020,曹植,0
2003021,马超,0
2003022,张飞,0
2003023,关银屏,0
2003024,刘备,0
2003025,诸葛亮,0
2003026,张苞,0
2003027,赵云,0
2003028,刘备,0
2003029,荀彧,0
2003030,关羽,0
2003031,王异,0
2003032,许褚,0
2003033,甄姬,0
2003034,张辽,0
2003035,辛宪英,0
2003036,孙策,0
2003037,大乔,0
2003038,太史慈,0
2003039,周瑜,0
2003040,鲁肃,0
2003041,孙权,0
2003042,小乔,0
2003043,刘备,0
2003044,孙鲁育,0
2003045,太史慈,0
2003046,嬴政,0
2003047,关羽,0
2003048,袁术,0
2003049,蔡文姬,0
2003050,诸葛亮,0
2003051,廖化,0
2003052,法正,0
2003053,曹洪,0
2003054,马忠,0
2003055,曹植,0
2003056,诸葛瑾,0
2003057,卞喜,0
2003058,马谡,0
2003059,孙尚香,0
2003060,韩当,0
2003061,韩当,0
2003062,韩当,0
2003063,孙尚香,0
2003064,马谡,0
2003065,马忠,0
2003066,廖化,0
2003067,杨修,0
2003068,蒋干,0
2003069,孙尚香,0
2003070,曹植,0
2003071,徐晃,0
2003072,张春华,0
2003073,孙鲁育,0
2003074,甄姬,0
2003075,典韦,0
2003076,张苞,0
2003077,赵云,0
2003078,刘备,0
2003079,荀彧,0
2003080,马岱,0
2003081,王异,0
2003082,张苞,0
2003083,张辽,0
2003084,辛宪英,0
2003085,刘备,0
2003086,小乔,0
2003087,徐盛,0
2003088,李儒,0
2003089,周瑜,0
2003090,太史慈,0
2003091,西施,0
2003092,鲁肃,0
2003093,刘备,0
2003094,嬴政,0
2003095,诸葛亮,0
2003096,孙策,0
2003097,刘备,0
2003098,孙鲁育,0
2003099,蔡文姬,0
2003100,张辽,0
2003101,廖化,0
2003102,法正,0
2003103,曹洪,0
2003104,马忠,0
2003105,曹植,0
2003106,诸葛瑾,0
2003107,卞喜,0
2003108,马谡,0
2003109,孙尚香,0
2003110,韩当,0
2003111,韩当,0
2003112,韩当,0
2003113,孙尚香,0
2003114,马谡,0
2003115,马忠,0
2003116,廖化,0
2003117,杨修,0
2003118,蒋干,0
2003119,孙尚香,0
2003120,曹植,0
2003121,马超,0
2003122,张飞,0
2003123,关银屏,0
2003124,刘备,0
2003125,诸葛亮,0
2003126,张苞,0
2003127,赵云,0
2003128,刘备,0
2003129,荀彧,0
2003130,关羽,0
2003131,王异,0
2003132,许褚,0
2003133,甄姬,0
2003134,张辽,0
2003135,辛宪英,0
2003136,孙策,0
2003137,大乔,0
2003138,太史慈,0
2003139,周瑜,0
2003140,鲁肃,0
2003141,孙权,0
2003142,小乔,0
2003143,刘备,0
2003144,孙鲁育,0
2003145,太史慈,0
2003146,墨子,0
2003147,嬴政,0
2003148,周瑜,0
2003149,刘备,0
2003150,鲁肃,0
2003151,廖化,0
2003152,法正,0
2003153,曹洪,0
2003154,马忠,0
2003155,曹植,0
2003156,诸葛瑾,0
2003157,卞喜,0
2003158,马谡,0
2003159,孙尚香,0
2003160,韩当,0
2003161,韩当,0
2003162,韩当,0
2003163,孙尚香,0
2003164,马谡,0
2003165,马忠,0
2003166,廖化,0
2003167,杨修,0
2003168,蒋干,0
2003169,孙尚香,0
2003170,曹植,0
2003171,徐晃,0
2003172,嬴政,0
2003173,荀彧,0
2003174,刘备,0
2003175,张辽,0
2003176,张飞,0
2003177,赵云,0
2003178,刘备,0
2003179,诸葛亮,0
2003180,马岱,0
2003181,王异,0
2003182,张苞,0
2003183,关羽,0
2003184,蔡文姬,0
2003185,诸葛亮,0
2003186,孙策,0
2003187,徐盛,0
2003188,李儒,0
2003189,周瑜,0
2003190,鲁肃,0
2003191,西施,0
2003192,关羽,0
2003193,刘备,0
2003194,蔡文姬,0
2003195,太史慈,0
2003196,嬴政,0
2003197,吕布,0
2003198,蔡文姬,0
2003199,袁术,0
2003200,貂蝉,0
2003201,廖化,0
2003202,法正,0
2003203,曹洪,0
2003204,马忠,0
2003205,曹植,0
2003206,诸葛瑾,0
2003207,卞喜,0
2003208,马谡,0
2003209,孙尚香,0
2003210,韩当,0
2003211,韩当,0
2003212,韩当,0
2003213,孙尚香,0
2003214,马谡,0
2003215,马忠,0
2003216,廖化,0
2003217,杨修,0
2003218,蒋干,0
2003219,孙尚香,0
2003220,曹植,0
2003221,马超,0
2003222,张飞,0
2003223,关银屏,0
2003224,刘备,0
2003225,诸葛亮,0
2003226,张苞,0
2003227,赵云,0
2003228,刘备,0
2003229,荀彧,0
2003230,关羽,0
2003231,王异,0
2003232,许褚,0
2003233,甄姬,0
2003234,张辽,0
2003235,辛宪英,0
2003236,孙策,0
2003237,大乔,0
2003238,太史慈,0
2003239,周瑜,0
2003240,鲁肃,0
2003241,孙权,0
2003242,小乔,0
2003243,刘备,0
2003244,孙鲁育,0
2003245,太史慈,0
2003246,嬴政,0
2003247,吕布,0
2003248,蔡文姬,0
2003249,诸葛亮,0
2003250,关羽,0
2003251,廖化,0
2003252,法正,0
2003253,曹洪,0
2003254,马忠,0
2003255,曹植,0
2003256,诸葛瑾,0
2003257,卞喜,0
2003258,马谡,0
2003259,孙尚香,0
2003260,韩当,0
2003261,韩当,0
2003262,韩当,0
2003263,孙尚香,0
2003264,马谡,0
2003265,马忠,0
2003266,廖化,0
2003267,杨修,0
2003268,蒋干,0
2003269,孙尚香,0
2003270,曹植,0
2003271,马超,0
2003272,张飞,0
2003273,关银屏,0
2003274,刘备,0
2003275,诸葛亮,0
2003276,张苞,0
2003277,赵云,0
2003278,刘备,0
2003279,荀彧,0
2003280,关羽,0
2003281,王异,0
2003282,许褚,0
2003283,甄姬,0
2003284,张辽,0
2003285,辛宪英,0
2003286,孙策,0
2003287,大乔,0
2003288,太史慈,0
2003289,周瑜,0
2003290,鲁肃,0
2003291,孙权,0
2003292,小乔,0
2003293,刘备,0
2003294,孙鲁育,0
2003295,太史慈,0
2003296,嬴政,0
2003297,关羽,0
2003298,袁术,0
2003299,蔡文姬,0
2003300,诸葛亮,0
2003301,廖化,0
2003302,法正,0
2003303,曹洪,0
2003304,马忠,0
2003305,曹植,0
2003306,诸葛瑾,0
2003307,卞喜,0
2003308,马谡,0
2003309,孙尚香,0
2003310,韩当,0
2003311,韩当,0
2003312,韩当,0
2003313,孙尚香,0
2003314,马谡,0
2003315,马忠,0
2003316,廖化,0
2003317,杨修,0
2003318,蒋干,0
2003319,孙尚香,0
2003320,曹植,0
2003321,徐晃,0
2003322,张春华,0
2003323,孙鲁育,0
2003324,甄姬,0
2003325,典韦,0
2003326,张苞,0
2003327,赵云,0
2003328,刘备,0
2003329,荀彧,0
2003330,马岱,0
2003331,王异,0
2003332,张苞,0
2003333,张辽,0
2003334,辛宪英,0
2003335,刘备,0
2003336,小乔,0
2003337,徐盛,0
2003338,李儒,0
2003339,周瑜,0
2003340,太史慈,0
2003341,西施,0
2003342,鲁肃,0
2003343,刘备,0
2003344,嬴政,0
2003345,诸葛亮,0
2003346,孙策,0
2003347,刘备,0
2003348,孙鲁育,0
2003349,蔡文姬,0
2003350,张辽,0
2003351,廖化,0
2003352,法正,0
2003353,曹洪,0
2003354,马忠,0
2003355,曹植,0
2003356,诸葛瑾,0
2003357,卞喜,0
2003358,马谡,0
2003359,孙尚香,0
2003360,韩当,0
2003361,韩当,0
2003362,韩当,0
2003363,孙尚香,0
2003364,马谡,0
2003365,马忠,0
2003366,廖化,0
2003367,杨修,0
2003368,蒋干,0
2003369,孙尚香,0
2003370,曹植,0
2003371,马超,0
2003372,张飞,0
2003373,关银屏,0
2003374,刘备,0
2003375,诸葛亮,0
2003376,张苞,0
2003377,赵云,0
2003378,刘备,0
2003379,荀彧,0
2003380,关羽,0
2003381,王异,0
2003382,许褚,0
2003383,甄姬,0
2003384,张辽,0
2003385,辛宪英,0
2003386,孙策,0
2003387,大乔,0
2003388,太史慈,0
2003389,周瑜,0
2003390,鲁肃,0
2003391,孙权,0
2003392,小乔,0
2003393,刘备,0
2003394,孙鲁育,0
2003395,太史慈,0
2003396,墨子,0
2003397,嬴政,0
2003398,周瑜,0
2003399,刘备,0
2003400,鲁肃,0
2003401,廖化,0
2003402,法正,0
2003403,曹洪,0
2003404,马忠,0
2003405,曹植,0
2003406,诸葛瑾,0
2003407,卞喜,0
2003408,马谡,0
2003409,孙尚香,0
2003410,韩当,0
2003411,韩当,0
2003412,韩当,0
2003413,孙尚香,0
2003414,马谡,0
2003415,马忠,0
2003416,廖化,0
2003417,杨修,0
2003418,蒋干,0
2003419,孙尚香,0
2003420,曹植,0
2003421,徐晃,0
2003422,嬴政,0
2003423,荀彧,0
2003424,刘备,0
2003425,张辽,0
2003426,张飞,0
2003427,赵云,0
2003428,刘备,0
2003429,诸葛亮,0
2003430,马岱,0
2003431,王异,0
2003432,张苞,0
2003433,关羽,0
2003434,蔡文姬,0
2003435,诸葛亮,0
2003436,孙策,0
2003437,徐盛,0
2003438,李儒,0
2003439,周瑜,0
2003440,鲁肃,0
2003441,西施,0
2003442,关羽,0
2003443,刘备,0
2003444,蔡文姬,0
2003445,太史慈,0
2003446,嬴政,0
2003447,吕布,0
2003448,蔡文姬,0
2003449,袁术,0
2003450,貂蝉,0
2003451,廖化,0
2003452,法正,0
2003453,曹洪,0
2003454,马忠,0
2003455,曹植,0
2003456,诸葛瑾,0
2003457,卞喜,0
2003458,马谡,0
2003459,孙尚香,0
2003460,韩当,0
2003461,韩当,0
2003462,韩当,0
2003463,孙尚香,0
2003464,马谡,0
2003465,马忠,0
2003466,廖化,0
2003467,杨修,0
2003468,蒋干,0
2003469,孙尚香,0
2003470,曹植,0
2003471,马超,0
2003472,张飞,0
2003473,关银屏,0
2003474,刘备,0
2003475,诸葛亮,0
2003476,张苞,0
2003477,赵云,0
2003478,刘备,0
2003479,荀彧,0
2003480,关羽,0
2003481,王异,0
2003482,许褚,0
2003483,甄姬,0
2003484,张辽,0
2003485,辛宪英,0
2003486,孙策,0
2003487,大乔,0
2003488,太史慈,0
2003489,周瑜,0
2003490,鲁肃,0
2003491,孙权,0
2003492,小乔,0
2003493,刘备,0
2003494,孙鲁育,0
2003495,太史慈,0
2003496,嬴政,0
2003497,吕布,0
2003498,蔡文姬,0
2003499,诸葛亮,0
2003500,关羽,0
10001001,徐盛,0
10002001,朱桓,0
10003002,韩当,0
10003003,韩当,0
10003004,韩当,0
10003005,韩当,0
10003006,韩当,0
10003007,韩当,0
10004002,孙尚香,0
10004003,孙尚香,0
10004004,孙尚香,0
10004005,孙尚香,0
10004006,孙尚香,0
10004007,孙尚香,0
10005002,马忠,0
10005003,马忠,0
10005004,马忠,0
10005005,马忠,0
10005006,马忠,0
10005007,马忠,0
10006004,小乔,0
10006005,小乔,0
10006006,小乔,0
10006007,小乔,0
10006008,小乔,0
10006009,小乔,0
10006010,小乔,0
10006011,小乔,0
10006012,小乔,0
10006013,小乔,0
10006014,小乔,0
10006015,小乔,0
10006016,小乔,0
10006017,小乔,0
10006018,小乔,0
10006019,小乔,0
10006020,小乔,0
10007004,鲁肃,0
10007005,鲁肃,0
10007006,鲁肃,0
10007007,鲁肃,0
10007008,鲁肃,0
10007009,鲁肃,0
10007010,鲁肃,0
10007011,鲁肃,0
10007012,鲁肃,0
10007013,鲁肃,0
10007014,鲁肃,0
10007015,鲁肃,0
10007016,鲁肃,0
10007017,鲁肃,0
10007018,鲁肃,0
10007019,鲁肃,0
10007020,鲁肃,0
10008004,孙权,0
10008005,孙权,0
10008006,孙权,0
10008007,孙权,0
10008008,孙权,0
10008009,孙权,0
10008010,孙权,0
10008011,孙权,0
10008012,孙权,0
10008013,孙权,0
10008014,孙权,0
10008015,孙权,0
10008016,孙权,0
10008017,孙权,0
10008018,孙权,0
10008019,孙权,0
10008020,孙权,0
10009004,大乔,0
10009005,大乔,0
10009006,大乔,0
10009007,大乔,0
10009008,大乔,0
10009009,大乔,0
10009010,大乔,0
10009011,大乔,0
10009012,大乔,0
10009013,大乔,0
10009014,大乔,0
10009015,大乔,0
10009016,大乔,0
10009017,大乔,0
10009018,大乔,0
10009019,大乔,0
10009020,大乔,0
10010004,孙策,0
10010005,孙策,0
10010006,孙策,0
10010007,孙策,0
10010008,孙策,0
10010009,孙策,0
10010010,孙策,0
10010011,孙策,0
10010012,孙策,0
10010013,孙策,0
10010014,孙策,0
10010015,孙策,0
10010016,孙策,0
10010017,孙策,0
10010018,孙策,0
10010019,孙策,0
10010020,孙策,0
10011004,周瑜,0
10011005,周瑜,0
10011006,周瑜,0
10011007,周瑜,0
10011008,周瑜,0
10011009,周瑜,0
10011010,周瑜,0
10011011,周瑜,0
10011012,周瑜,0
10011013,周瑜,0
10011014,周瑜,0
10011015,周瑜,0
10011016,周瑜,0
10011017,周瑜,0
10011018,周瑜,0
10011019,周瑜,0
10011020,周瑜,0
10012004,太史慈,0
10012005,太史慈,0
10012006,太史慈,0
10012007,太史慈,0
10012008,太史慈,0
10012009,太史慈,0
10012010,太史慈,0
10012011,太史慈,0
10012012,太史慈,0
10012013,太史慈,0
10012014,太史慈,0
10012015,太史慈,0
10012016,太史慈,0
10012017,太史慈,0
10012018,太史慈,0
10012019,太史慈,0
10012020,太史慈,0
10013004,孙鲁育,0
10013005,孙鲁育,0
10013006,孙鲁育,0
10013007,孙鲁育,0
10013008,孙鲁育,0
10013009,孙鲁育,0
10013010,孙鲁育,0
10013011,孙鲁育,0
10013012,孙鲁育,0
10013013,孙鲁育,0
10013014,孙鲁育,0
10013015,孙鲁育,0
10013016,孙鲁育,0
10013017,孙鲁育,0
10013018,孙鲁育,0
10013019,孙鲁育,0
10013020,孙鲁育,0
10101001,周仓,0
10102001,孙乾,0
10103002,马谡,0
10103003,马谡,0
10103004,马谡,0
10103005,马谡,0
10103006,马谡,0
10103007,马谡,0
10104002,廖化,0
10104003,廖化,0
10104004,廖化,0
10104005,廖化,0
10104006,廖化,0
10104007,廖化,0
10105002,张星彩,0
10105003,张星彩,0
10105004,张星彩,0
10105005,张星彩,0
10105006,张星彩,0
10105007,张星彩,0
10106004,赵云,0
10106005,赵云,0
10106006,赵云,0
10106007,赵云,0
10106008,赵云,0
10106009,赵云,0
10106010,赵云,0
10106011,赵云,0
10106012,赵云,0
10106013,赵云,0
10106014,赵云,0
10106015,赵云,0
10106016,赵云,0
10106017,赵云,0
10106018,赵云,0
10106019,赵云,0
10106020,赵云,0
10107004,关羽,0
10107005,关羽,0
10107006,关羽,0
10107007,关羽,0
10107008,关羽,0
10107009,关羽,0
10107010,关羽,0
10107011,关羽,0
10107012,关羽,0
10107013,关羽,0
10107014,关羽,0
10107015,关羽,0
10107016,关羽,0
10107017,关羽,0
10107018,关羽,0
10107019,关羽,0
10107020,关羽,0
10108004,诸葛亮,0
10108005,诸葛亮,0
10108006,诸葛亮,0
10108007,诸葛亮,0
10108008,诸葛亮,0
10108009,诸葛亮,0
10108010,诸葛亮,0
10108011,诸葛亮,0
10108012,诸葛亮,0
10108013,诸葛亮,0
10108014,诸葛亮,0
10108015,诸葛亮,0
10108016,诸葛亮,0
10108017,诸葛亮,0
10108018,诸葛亮,0
10108019,诸葛亮,0
10108020,诸葛亮,0
10109004,刘备,0
10109005,刘备,0
10109006,刘备,0
10109007,刘备,0
10109008,刘备,0
10109009,刘备,0
10109010,刘备,0
10109011,刘备,0
10109012,刘备,0
10109013,刘备,0
10109014,刘备,0
10109015,刘备,0
10109016,刘备,0
10109017,刘备,0
10109018,刘备,0
10109019,刘备,0
10109020,刘备,0
10110004,马超,0
10110005,马超,0
10110006,马超,0
10110007,马超,0
10110008,马超,0
10110009,马超,0
10110010,马超,0
10110011,马超,0
10110012,马超,0
10110013,马超,0
10110014,马超,0
10110015,马超,0
10110016,马超,0
10110017,马超,0
10110018,马超,0
10110019,马超,0
10110020,马超,0
10111004,关银屏,0
10111005,关银屏,0
10111006,关银屏,0
10111007,关银屏,0
10111008,关银屏,0
10111009,关银屏,0
10111010,关银屏,0
10111011,关银屏,0
10111012,关银屏,0
10111013,关银屏,0
10111014,关银屏,0
10111015,关银屏,0
10111016,关银屏,0
10111017,关银屏,0
10111018,关银屏,0
10111019,关银屏,0
10111020,关银屏,0
10112004,张飞,0
10112005,张飞,0
10112006,张飞,0
10112007,张飞,0
10112008,张飞,0
10112009,张飞,0
10112010,张飞,0
10112011,张飞,0
10112012,张飞,0
10112013,张飞,0
10112014,张飞,0
10112015,张飞,0
10112016,张飞,0
10112017,张飞,0
10112018,张飞,0
10112019,张飞,0
10112020,张飞,0
10113004,张苞,0
10113005,张苞,0
10113006,张苞,0
10113007,张苞,0
10113008,张苞,0
10113009,张苞,0
10113010,张苞,0
10113011,张苞,0
10113012,张苞,0
10113013,张苞,0
10113014,张苞,0
10113015,张苞,0
10113016,张苞,0
10113017,张苞,0
10113018,张苞,0
10113019,张苞,0
10113020,张苞,0
10114004,徐庶,0
10114005,徐庶,0
10114006,徐庶,0
10114007,徐庶,0
10114008,徐庶,0
10114009,徐庶,0
10114010,徐庶,0
10114011,徐庶,0
10114012,徐庶,0
10114013,徐庶,0
10114014,徐庶,0
10114015,徐庶,0
10114016,徐庶,0
10114017,徐庶,0
10114018,徐庶,0
10114019,徐庶,0
10114020,徐庶,0
10201001,郭淮,0
10202001,李典,0
10203002,杨修,0
10203003,杨修,0
10203004,杨修,0
10203005,杨修,0
10203006,杨修,0
10203007,杨修,0
10204002,曹植,0
10204003,曹植,0
10204004,曹植,0
10204005,曹植,0
10204006,曹植,0
10204007,曹植,0
10205002,蒋干,0
10205003,蒋干,0
10205004,蒋干,0
10205005,蒋干,0
10205006,蒋干,0
10205007,蒋干,0
10206004,甄姬,0
10206005,甄姬,0
10206006,甄姬,0
10206007,甄姬,0
10206008,甄姬,0
10206009,甄姬,0
10206010,甄姬,0
10206011,甄姬,0
10206012,甄姬,0
10206013,甄姬,0
10206014,甄姬,0
10206015,甄姬,0
10206016,甄姬,0
10206017,甄姬,0
10206018,甄姬,0
10206019,甄姬,0
10206020,甄姬,0
10207004,许褚,0
10207005,许褚,0
10207006,许褚,0
10207007,许褚,0
10207008,许褚,0
10207009,许褚,0
10207010,许褚,0
10207011,许褚,0
10207012,许褚,0
10207013,许褚,0
10207014,许褚,0
10207015,许褚,0
10207016,许褚,0
10207017,许褚,0
10207018,许褚,0
10207019,许褚,0
10207020,许褚,0
10208004,典韦,0
10208005,典韦,0
10208006,典韦,0
10208007,典韦,0
10208008,典韦,0
10208009,典韦,0
10208010,典韦,0
10208011,典韦,0
10208012,典韦,0
10208013,典韦,0
10208014,典韦,0
10208015,典韦,0
10208016,典韦,0
10208017,典韦,0
10208018,典韦,0
10208019,典韦,0
10208020,典韦,0
10209004,荀彧,0
10209005,荀彧,0
10209006,荀彧,0
10209007,荀彧,0
10209008,荀彧,0
10209009,荀彧,0
10209010,荀彧,0
10209011,荀彧,0
10209012,荀彧,0
10209013,荀彧,0
10209014,荀彧,0
10209015,荀彧,0
10209016,荀彧,0
10209017,荀彧,0
10209018,荀彧,0
10209019,荀彧,0
10209020,荀彧,0
10210004,张辽,0
10210005,张辽,0
10210006,张辽,0
10210007,张辽,0
10210008,张辽,0
10210009,张辽,0
10210010,张辽,0
10210011,张辽,0
10210012,张辽,0
10210013,张辽,0
10210014,张辽,0
10210015,张辽,0
10210016,张辽,0
10210017,张辽,0
10210018,张辽,0
10210019,张辽,0
10210020,张辽,0
10211004,辛宪英,0
10211005,辛宪英,0
10211006,辛宪英,0
10211007,辛宪英,0
10211008,辛宪英,0
10211009,辛宪英,0
10211010,辛宪英,0
10211011,辛宪英,0
10211012,辛宪英,0
10211013,辛宪英,0
10211014,辛宪英,0
10211015,辛宪英,0
10211016,辛宪英,0
10211017,辛宪英,0
10211018,辛宪英,0
10211019,辛宪英,0
10211020,辛宪英,0
10212004,张春华,0
10212005,张春华,0
10212006,张春华,0
10212007,张春华,0
10212008,张春华,0
10212009,张春华,0
10212010,张春华,0
10212011,张春华,0
10212012,张春华,0
10212013,张春华,0
10212014,张春华,0
10212015,张春华,0
10212016,张春华,0
10212017,张春华,0
10212018,张春华,0
10212019,张春华,0
10212020,张春华,0
10213004,王异,0
10213005,王异,0
10213006,王异,0
10213007,王异,0
10213008,王异,0
10213009,王异,0
10213010,王异,0
10213011,王异,0
10213012,王异,0
10213013,王异,0
10213014,王异,0
10213015,王异,0
10213016,王异,0
10213017,王异,0
10213018,王异,0
10213019,王异,0
10213020,王异,0
10214004,贾诩,0
10214005,贾诩,0
10214006,贾诩,0
10214007,贾诩,0
10214008,贾诩,0
10214009,贾诩,0
10214010,贾诩,0
10214011,贾诩,0
10214012,贾诩,0
10214013,贾诩,0
10214014,贾诩,0
10214015,贾诩,0
10214016,贾诩,0
10214017,贾诩,0
10214018,贾诩,0
10214019,贾诩,0
10214020,贾诩,0
10301004,貂蝉,0
10301005,貂蝉,0
10301006,貂蝉,0
10301007,貂蝉,0
10301008,貂蝉,0
10301009,貂蝉,0
10301010,貂蝉,0
10301011,貂蝉,0
10301012,貂蝉,0
10301013,貂蝉,0
10301014,貂蝉,0
10301015,貂蝉,0
10301016,貂蝉,0
10301017,貂蝉,0
10301018,貂蝉,0
10301019,貂蝉,0
10301020,貂蝉,0
10302004,吕布,0
10302005,吕布,0
10302006,吕布,0
10302007,吕布,0
10302008,吕布,0
10302009,吕布,0
10302010,吕布,0
10302011,吕布,0
10302012,吕布,0
10302013,吕布,0
10302014,吕布,0
10302015,吕布,0
10302016,吕布,0
10302017,吕布,0
10302018,吕布,0
10302019,吕布,0
10302020,吕布,0
10303004,蔡文姬,0
10303005,蔡文姬,0
10303006,蔡文姬,0
10303007,蔡文姬,0
